,Round,Time,Color,Move,Black,White,Depth,Score,Pruning,Log_Time
5404,20,3.498, O ,"(C, 1)",16,8,4,-8,True,0.6530194510996133
5405,22,2.024, O ,"(A, 1)",17,9,4,-8,True,0.4805817868291689
5406,24,0.937, O ,"(B, 2)",19,9,4,-10,True,0.2871296207191108
5407,26,1.357, O ,"(A, 5)",20,10,4,-10,True,0.37235958252432383
5408,28,0.956, O ,"(F, 1)",21,11,4,-10,True,0.2913688504515826
5409,30,1.252, O ,"(B, 6)",22,12,4,-10,True,0.3525683861793086
5410,32,1.312, O ,"(D, 6)",23,13,4,-10,True,0.3639878297484915
5411,34,1.003, O ,"(H, 3)",23,15,4,-8,True,0.30168094929357625
5412,36,1.009, O ,"(G, 4)",19,21,4,2,True,0.30297993674824913
5413,38,1.259, O ,"(H, 1)",20,22,4,2,True,0.353916230920363
5414,40,0.887, O ,"(B, 5)",23,21,4,-2,True,0.27577190016493136
5415,42,0.943, O ,"(H, 6)",22,24,4,2,True,0.28847280059978253
5416,44,0.431, O ,"(G, 1)",30,18,4,-12,True,0.15563963375977638
5417,46,0.226, O ,"(A, 7)",28,22,4,-6,True,0.08849047018239622
5418,48,0.212, O ,"(A, 8)",27,25,4,-2,True,0.0835026198302674
5419,50,0.138, O ,"(H, 7)",27,27,4,0,True,0.05614226205905233
5420,52,0.165, O ,"(H, 8)",26,30,4,4,True,0.0663259253620378
5421,54,0.068, O ,"(H, 5)",23,35,4,12,True,0.028571252692537637
5422,56,0.021, O ,"(F, 8)",21,39,4,18,True,0.009025742086910208
5423,58,0.002, O ,"(D, 8)",18,44,4,26,True,0.0008677215312269133
5424,60,0.001, O ,"(C, 8)",18,46,4,28,True,0.0004340774793185929
5425,2,0.072, O ,"(C, 4)",3,3,4,0,True,0.03019478535675124
5426,4,0.214, O ,"(F, 2)",4,4,4,0,True,0.08421868673923877
5427,6,0.364, O ,"(E, 6)",5,5,4,0,True,0.13481437032046006
5428,8,0.474, O ,"(C, 6)",7,5,4,-2,True,0.16849748352303268
5429,10,0.587, O ,"(F, 4)",8,6,4,-2,True,0.20057692675484817
5430,12,1.18, O ,"(B, 6)",9,7,4,-2,True,0.3384564936046048
5431,14,2.97, O ,"(A, 8)",10,8,4,-2,True,0.5987905067631151
5432,16,1.889, O ,"(C, 3)",12,8,4,-4,True,0.460747541844197
5433,18,1.719, O ,"(A, 3)",13,9,4,-4,True,0.4344092075875002
5434,20,2.068, O ,"(E, 7)",14,10,4,-4,True,0.48685535527694335
5435,22,1.781, O ,"(E, 8)",15,11,4,-4,True,0.4442009888641595
5436,24,2.603, O ,"(F, 3)",12,16,4,4,True,0.5566642621225685
5437,26,3.127, O ,"(D, 1)",13,17,4,4,True,0.6156344688774159
5438,28,2.73, O ,"(F, 1)",14,18,4,4,True,0.5717088318086876
5439,30,2.484, O ,"(H, 1)",15,19,4,4,True,0.5420781463356256
5440,32,1.175, O ,"(C, 8)",18,18,4,0,True,0.3374592612906561
5441,34,0.96, O ,"(C, 7)",18,20,4,2,True,0.292256071356476
5442,36,2.861, O ,"(C, 2)",19,21,4,2,True,0.5866998016240491
5443,38,2.872, O ,"(A, 1)",20,22,4,2,True,0.587935348636356
5444,40,1.575, O ,"(D, 2)",23,21,4,-2,True,0.41077723337720984
5445,42,0.668, O ,"(A, 5)",25,21,4,-4,True,0.22219604630171993
5446,44,0.649, O ,"(G, 3)",26,22,4,-4,True,0.21722065564451878
5447,46,0.565, O ,"(B, 1)",26,24,4,-2,True,0.19451434188246727
5448,48,0.31, O ,"(A, 7)",22,30,4,8,True,0.11727129565576427
5449,50,0.12, O ,"(G, 6)",20,34,4,14,True,0.04921802267018165
5450,52,0.077, O ,"(A, 4)",21,35,4,14,True,0.03221570329798157
5451,54,0.033, O ,"(H, 2)",22,36,4,14,True,0.014100321519620545
5452,56,0.026, O ,"(H, 8)",20,40,4,20,True,0.011147360775797479
5453,58,0.002, O ,"(H, 6)",19,43,4,24,True,0.0008677215312269133
5454,60,0.0, O ,"(G, 8)",17,47,4,30,True,0.0
5455,2,0.062, O ,"(D, 3)",3,3,4,0,True,0.026124516745450282
5456,4,0.287, O ,"(D, 2)",4,4,4,0,True,0.10957854690438666
5457,6,0.351, O ,"(F, 2)",5,5,4,0,True,0.13065534902203058
5458,8,0.803, O ,"(B, 4)",6,6,4,0,True,0.25599572672240195
5459,10,0.914, O ,"(C, 1)",8,6,4,-2,True,0.2819419334408248
5460,12,0.516, O ,"(B, 3)",9,7,4,-2,True,0.18069920129603473
5461,14,0.563, O ,"(D, 1)",11,7,4,-4,True,0.1939589780191869
5462,16,0.352, O ,"(A, 1)",13,7,4,-6,True,0.1309766916056171
5463,18,0.352, O ,"(A, 4)",14,8,4,-6,True,0.1309766916056171
5464,20,0.395, O ,"(B, 5)",15,9,4,-6,True,0.14457420760961637
5465,22,0.37, O ,"(A, 6)",17,9,4,-8,True,0.1367205671564068
5466,24,0.316, O ,"(C, 4)",20,8,4,-12,True,0.1192558892779367
5467,26,0.259, O ,"(F, 4)",21,9,4,-12,True,0.10002573010786256
5468,28,0.795, O ,"(F, 5)",21,11,4,-10,True,0.25406445291433793
5469,30,0.739, O ,"(F, 1)",22,12,4,-10,True,0.24029958200271243
5470,32,0.851, O ,"(H, 1)",24,12,4,-12,True,0.2674064187529041
5471,34,0.549, O ,"(H, 4)",25,13,4,-12,True,0.19005141775920598
5472,36,0.475, O ,"(H, 3)",26,14,4,-12,True,0.16879202031418183
5473,38,0.339, O ,"(A, 8)",23,19,4,-4,True,0.12678057701200895
5474,40,0.271, O ,"(H, 6)",21,23,4,2,True,0.10414555055400815
5475,42,0.245, O ,"(B, 6)",17,29,4,12,True,0.09516935143175519
5476,44,0.154, O ,"(H, 8)",16,32,4,16,True,0.06220580881971259
5477,45,0.096, O ,"(C, 7)",15,34,4,19,True,0.039810554148350386
5478,47,0.109, O ,"(G, 6)",11,40,4,29,True,0.04493154614916006
5479,49,0.093, O ,"(B, 7)",12,41,4,29,True,0.03862016194970278
5480,51,0.055, O ,"(F, 7)",6,49,4,43,True,0.023252459633711444
5481,53,0.018, O ,"(D, 6)",5,52,4,47,True,0.007747778000739948
5482,55,0.026, O ,"(B, 8)",9,50,4,41,True,0.011147360775797479
5483,57,0.006, O ,"(D, 8)",5,56,4,51,True,0.0025979807199085947
5484,59,0.001, O ,"(F, 8)",4,59,4,55,True,0.0004340774793185929
5485,2,0.058, O ,"(C, 4)",3,3,4,0,True,0.024485667699166973
5486,4,0.136, O ,"(F, 4)",4,4,4,0,True,0.05537833137500011
5487,6,0.228, O ,"(G, 4)",5,5,4,0,True,0.08919836680514887
5488,8,0.849, O ,"(D, 2)",6,6,4,0,True,0.26693691115917306
5489,10,0.899, O ,"(F, 2)",7,7,4,0,True,0.27852496473701754
5490,12,1.307, O ,"(E, 6)",10,6,4,-4,True,0.3630475945210935
5491,14,1.146, O ,"(H, 4)",10,8,4,-2,True,0.33162971762993226
5492,16,1.599, O ,"(G, 6)",11,9,4,-2,True,0.4148062795010126
5493,18,1.26, O ,"(E, 2)",12,10,4,-2,True,0.35410843914740087
5494,20,1.571, O ,"(C, 3)",12,12,4,0,True,0.4101020766428606
5495,22,2.834, O ,"(F, 5)",15,11,4,-4,True,0.5836521085420439
5496,24,2.184, O ,"(H, 1)",15,13,4,-2,True,0.5029730590656315
5497,26,2.224, O ,"(D, 1)",19,11,4,-8,True,0.508395033133053
5498,28,3.307, O ,"(G, 1)",21,11,4,-10,True,0.6341748717626001
5499,30,2.001, O ,"(F, 1)",22,12,4,-10,True,0.4772659954248526
5500,32,0.925, O ,"(H, 2)",24,12,4,-12,True,0.2844307338445195
5501,34,0.186, O ,"(C, 5)",28,10,4,-18,True,0.07408468902824378
5502,36,0.403, O ,"(A, 3)",27,13,4,-14,True,0.14705767102835993
5503,38,0.673, O ,"(A, 5)",27,15,4,-12,True,0.22349594096239453
5504,40,0.321, O ,"(B, 6)",27,17,4,-10,True,0.12090281761452719
5505,42,0.332, O ,"(A, 1)",29,17,4,-12,True,0.12450422483428228
5506,44,0.221, O ,"(D, 7)",27,21,4,-6,True,0.0867156639448825
5507,46,0.579, O ,"(A, 2)",24,26,4,2,True,0.19838213000829422
5508,48,0.22, O ,"(H, 6)",18,34,4,16,True,0.08635983067474821
5509,50,0.312, O ,"(A, 8)",21,33,4,12,True,0.11793383503964149
5510,52,0.168, O ,"(H, 7)",20,36,4,16,True,0.06744284277638066
5511,54,0.046, O ,"(B, 8)",18,40,4,22,True,0.01953168453125545
5512,56,0.02, O ,"(D, 8)",15,45,4,30,True,0.00860017176191757
5513,58,0.001, O ,"(H, 8)",17,45,4,28,True,0.0004340774793185929
5514,60,0.0, O ,"(G, 8)",16,48,4,32,True,0.0
5515,2,0.086, O ,"(D, 3)",3,3,4,0,True,0.03582982525282817
5516,4,0.171, O ,"(F, 5)",4,4,4,0,True,0.06855689507236315
5517,6,0.35, O ,"(G, 4)",5,5,4,0,True,0.13033376849500614
5518,8,0.569, O ,"(D, 2)",7,5,4,-2,True,0.19562294358693666
5519,10,0.452, O ,"(G, 5)",9,5,4,-4,True,0.1619666163640749
5520,12,1.512, O ,"(F, 1)",10,6,4,-4,True,0.40001963506515853
5521,14,1.22, O ,"(C, 2)",12,6,4,-6,True,0.34635297445063856
5522,16,0.731, O ,"(C, 4)",14,6,4,-8,True,0.23829706787539384
5523,18,0.648, O ,"(F, 3)",16,6,4,-10,True,0.21695720736109703
5524,20,1.027, O ,"(E, 6)",16,8,4,-8,True,0.30685374869300874
5525,22,1.395, O ,"(H, 1)",18,8,4,-10,True,0.379305517750582
5526,24,1.196, O ,"(E, 1)",18,10,4,-8,True,0.34163233577805424
5527,26,1.496, O ,"(C, 3)",20,10,4,-10,True,0.3972445810103864
5528,28,1.083, O ,"(D, 6)",22,10,4,-12,True,0.3186892699477459
5529,30,1.214, O ,"(A, 1)",22,12,4,-10,True,0.345177616542704
5530,32,0.769, O ,"(B, 6)",26,10,4,-16,True,0.24772783290972314
5531,34,0.891, O ,"(B, 5)",29,9,4,-20,True,0.2766915288450397
5532,36,1.377, O ,"(B, 1)",30,10,4,-20,True,0.37602918172818023
5533,38,1.243, O ,"(A, 4)",31,11,4,-20,True,0.3508292735829678
5534,40,0.905, O ,"(A, 3)",32,12,4,-20,True,0.2798949800116381
5535,42,0.316, O ,"(H, 5)",32,14,4,-18,True,0.1192558892779367
5536,44,0.389, O ,"(G, 6)",33,15,4,-18,True,0.14270224573761559
5537,46,0.195, O ,"(H, 2)",33,17,4,-16,True,0.07736790528415652
5538,47,0.231, O ,"(A, 7)",27,24,4,-3,True,0.09025805293131633
5539,49,0.328, O ,"(A, 8)",26,27,4,1,True,0.12319807503199871
5540,51,0.19, O ,"(E, 8)",26,29,4,3,True,0.07554696139253074
5541,53,0.082, O ,"(H, 7)",26,31,4,5,True,0.03422726077055066
5542,55,0.042, O ,"(C, 8)",22,37,4,15,True,0.017867718963505686
5543,57,0.009, O ,"(H, 8)",21,40,4,19,True,0.0038911662369104775
5544,59,0.0, O ,"(F, 8)",16,47,4,31,True,0.0
5545,2,0.065, O ,"(D, 3)",3,3,4,0,True,0.027349607774756507
5546,4,0.168, O ,"(D, 2)",4,4,4,0,True,0.06744284277638066
5547,6,0.289, O ,"(F, 5)",5,5,4,0,True,0.110252917353403
5548,8,0.809, O ,"(F, 2)",6,6,4,0,True,0.2574385668598138
5549,10,0.701, O ,"(D, 6)",7,7,4,0,True,0.23070431361256905
5550,12,1.021, O ,"(D, 1)",9,7,4,-2,True,0.30556631351530394
5551,14,1.162, O ,"(B, 3)",11,7,4,-4,True,0.3348556896172915
5552,16,1.776, O ,"(C, 4)",12,8,4,-4,True,0.44341946178281727
5553,18,1.259, O ,"(B, 4)",16,6,4,-10,True,0.353916230920363
5554,20,2.06, O ,"(E, 1)",17,7,4,-10,True,0.48572142648158
5555,22,0.65, O ,"(B, 1)",20,6,4,-14,True,0.21748394421390627
5556,24,0.647, O ,"(G, 3)",21,7,4,-14,True,0.21669359916975436
5557,26,0.765, O ,"(H, 4)",22,8,4,-14,True,0.2467447097238414
5558,28,0.632, O ,"(F, 6)",23,9,4,-14,True,0.21272015441784237
5559,30,0.568, O ,"(A, 5)",24,10,4,-14,True,0.19534605834841964
5560,32,0.73, O ,"(A, 2)",24,12,4,-12,True,0.2380461031287954
5561,34,0.529, O ,"(F, 3)",23,15,4,-8,True,0.1844074854123201
5562,36,0.671, O ,"(D, 7)",22,18,4,-4,True,0.22297644989339135
5563,38,1.289, O ,"(A, 1)",22,20,4,-2,True,0.35964579267454283
5564,40,0.415, O ,"(B, 5)",20,24,4,4,True,0.15075643986030904
5565,42,0.238, O ,"(C, 8)",21,25,4,4,True,0.09272064468409917
5566,44,0.365, O ,"(A, 7)",24,24,4,0,True,0.13513265137677483
5567,46,0.382, O ,"(A, 8)",22,28,4,6,True,0.14050804303817965
5568,48,0.128, O ,"(E, 8)",21,31,4,10,True,0.05230909964732353
5569,50,0.075, O ,"(F, 7)",22,32,4,10,True,0.03140846425162412
5570,52,0.066, O ,"(F, 8)",24,32,4,8,True,0.027757204690553483
5571,54,0.033, O ,"(H, 8)",23,35,4,12,True,0.014100321519620545
5572,56,0.008, O ,"(H, 7)",18,42,4,24,True,0.003460532109506489
5573,58,0.001, O ,"(H, 1)",18,44,4,26,True,0.0004340774793185929
5574,59,0.0, O ,"(H, 5)",14,49,4,35,True,0.0
5575,2,0.065, O ,"(D, 3)",3,3,4,0,True,0.027349607774756507
5576,4,0.226, O ,"(D, 2)",4,4,4,0,True,0.08849047018239622
5577,6,0.32, O ,"(B, 3)",5,5,4,0,True,0.12057393120584989
5578,8,0.342, O ,"(C, 1)",7,5,4,-2,True,0.12775251583297328
5579,10,0.455, O ,"(E, 1)",8,6,4,-2,True,0.1628629933219261
5580,12,0.321, O ,"(E, 2)",9,7,4,-2,True,0.12090281761452719
5581,14,0.251, O ,"(A, 4)",10,8,4,-2,True,0.09725730969341992
5582,16,0.418, O ,"(E, 3)",10,10,4,0,True,0.1516762308470477
5583,18,0.304, O ,"(C, 4)",12,10,4,-2,True,0.11527759139590141
5584,20,0.647, O ,"(B, 1)",16,8,4,-8,True,0.21669359916975436
5585,22,0.667, O ,"(A, 1)",18,8,4,-10,True,0.22193559982800534
5586,24,0.403, O ,"(G, 3)",20,8,4,-12,True,0.14705767102835993
5587,26,0.627, O ,"(A, 6)",18,12,4,-6,True,0.2113875529368588
5588,28,0.528, O ,"(B, 6)",16,16,4,0,True,0.18412335423967113
5589,30,0.349, O ,"(H, 4)",16,18,4,2,True,0.13001194967190424
5590,32,0.369, O ,"(F, 1)",15,21,4,6,True,0.13640344813399
5591,34,0.205, O ,"(G, 5)",14,24,4,10,True,0.08098704691088722
5592,36,0.19, O ,"(B, 7)",15,25,4,10,True,0.07554696139253074
5593,38,0.166, O ,"(A, 8)",16,26,4,10,True,0.06669855042299526
5594,39,0.149, O ,"(D, 8)",15,28,4,13,True,0.060320028688285184
5595,41,0.134, O ,"(E, 7)",14,31,4,17,True,0.05461305455688774
5596,42,0.124, O ,"(F, 3)",13,33,4,20,True,0.05076631123304232
5597,43,0.142, O ,"(H, 5)",12,35,4,23,True,0.05766610390982921
5598,44,0.158, O ,"(G, 7)",10,38,4,28,True,0.06370855939141737
5599,46,0.142, O ,"(F, 6)",12,38,4,26,True,0.05766610390982921
5600,48,0.127, O ,"(H, 8)",13,39,4,26,True,0.05192391604610654
5601,50,0.096, O ,"(H, 7)",12,42,4,30,True,0.039810554148350386
5602,52,0.071, O ,"(C, 6)",12,44,4,32,True,0.029789470831855614
5603,54,0.029, O ,"(E, 8)",10,48,4,38,True,0.012415374762432893
5604,56,0.006, O ,"(H, 1)",6,54,4,48,True,0.0025979807199085947
5605,58,0.001, O ,"(D, 6)",5,57,4,52,True,0.0004340774793185929
5606,60,0.001, O ,"(B, 8)",11,53,4,42,True,0.0004340774793185929
5607,2,0.058, O ,"(C, 4)",3,3,4,0,True,0.024485667699166973
5608,4,0.115, O ,"(C, 6)",5,3,4,-2,True,0.04727486738417948
5609,6,0.255, O ,"(A, 3)",6,4,4,-2,True,0.09864372581705691
5610,8,0.222, O ,"(F, 2)",6,6,4,0,True,0.08707120590653541
5611,10,0.512, O ,"(C, 3)",6,8,4,2,True,0.17955179116518774
5612,12,1.276, O ,"(A, 6)",7,9,4,2,True,0.3571722577230335
5613,14,1.002, O ,"(C, 2)",9,9,4,0,True,0.3014640731432998
5614,16,2.079, O ,"(C, 1)",10,10,4,0,True,0.48840968890319814
5615,18,1.298, O ,"(E, 2)",12,10,4,-2,True,0.3613500243522664
5616,20,0.675, O ,"(F, 3)",13,11,4,-2,True,0.22401481137286405
5617,22,1.645, O ,"(A, 1)",15,11,4,-4,True,0.42242567637120454
5618,24,1.617, O ,"(F, 1)",16,12,4,-4,True,0.41780372263988097
5619,26,1.086, O ,"(H, 1)",17,13,4,-4,True,0.31931430409051215
5620,28,1.224, O ,"(A, 8)",15,17,4,2,True,0.3471347829100199
5621,30,1.497, O ,"(B, 2)",15,19,4,4,True,0.3974185423513477
5622,32,0.687, O ,"(B, 3)",16,20,4,4,True,0.22711508258912522
5623,34,0.766, O ,"(G, 3)",17,21,4,4,True,0.2469906992415498
5624,36,0.598, O ,"(D, 8)",19,21,4,2,True,0.20357677497797255
5625,38,0.748, O ,"(D, 7)",19,23,4,4,True,0.24254142829838424
5626,40,0.475, O ,"(B, 8)",22,22,4,0,True,0.16879202031418183
5627,42,0.321, O ,"(E, 8)",23,23,4,0,True,0.12090281761452719
5628,44,0.182, O ,"(F, 7)",26,22,4,-4,True,0.07261747654523654
5629,46,0.23, O ,"(F, 6)",27,23,4,-4,True,0.08990511143939793
5630,48,0.195, O ,"(D, 6)",21,31,4,10,True,0.07736790528415652
5631,50,0.222, O ,"(H, 8)",20,34,4,14,True,0.08707120590653541
5632,52,0.089, O ,"(H, 4)",19,37,4,18,True,0.03702787975577494
5633,54,0.05, O ,"(H, 6)",19,39,4,20,True,0.021189299069938092
5634,56,0.012, O ,"(G, 8)",21,39,4,18,True,0.005180512503780314
5635,58,0.001, O ,"(H, 3)",18,44,4,26,True,0.0004340774793185929
5636,2,0.061, O ,"(C, 4)",3,3,4,0,True,0.025715383901340642
5637,4,0.091, O ,"(C, 2)",4,4,4,0,True,0.037824750588341866
5638,6,0.153, O ,"(E, 6)",5,5,4,0,True,0.06182930729469903
5639,8,0.604, O ,"(D, 3)",6,6,4,0,True,0.20520436394814473
5640,10,0.613, O ,"(F, 5)",7,7,4,0,True,0.20763436738896152
5641,12,1.053, O ,"(F, 6)",8,8,4,0,True,0.31238894937059186
5642,14,1.459, O ,"(E, 3)",10,8,4,-2,True,0.3907585287387172
5643,16,3.455, O ,"(B, 3)",11,9,4,-2,True,0.6488477083728936
5644,18,2.126, O ,"(A, 1)",13,9,4,-4,True,0.4949889736831681
5645,20,1.648, O ,"(D, 2)",15,9,4,-6,True,0.4229179807676623
5646,22,2.677, O ,"(G, 6)",16,10,4,-6,True,0.5654936298688624
5647,24,1.69, O ,"(G, 3)",15,13,4,-2,True,0.42975228000240795
5648,26,4.088, O ,"(G, 5)",19,11,4,-8,True,0.7065471026403575
5649,28,1.496, O ,"(F, 2)",25,7,4,-18,True,0.3972445810103864
5650,30,0.568, O ,"(H, 3)",28,6,4,-22,True,0.19534605834841964
5651,32,0.744, O ,"(H, 1)",29,7,4,-22,True,0.2415464805965484
5652,34,0.698, O ,"(B, 6)",29,9,4,-20,True,0.22993768590793387
5653,36,0.92, O ,"(H, 5)",29,11,4,-18,True,0.28330122870354957
5654,38,0.432, O ,"(D, 1)",29,13,4,-16,True,0.15594301797183674
5655,40,0.523, O ,"(H, 2)",30,14,4,-16,True,0.1826999033360426
5656,42,0.252, O ,"(A, 4)",32,14,4,-18,True,0.09760432887441088
5657,44,0.308, O ,"(A, 6)",34,14,4,-20,True,0.11660774398824848
5658,46,0.31, O ,"(A, 8)",35,15,4,-20,True,0.11727129565576427
5659,47,0.194, O ,"(H, 8)",32,19,4,-13,True,0.07700432679335026
5660,49,0.188, O ,"(A, 2)",25,28,4,3,True,0.07481644064517472
5661,51,0.137, O ,"(F, 8)",18,37,4,19,True,0.05576046468773478
5662,53,0.046, O ,"(H, 6)",16,41,4,25,True,0.01953168453125545
5663,55,0.021, O ,"(E, 8)",18,41,4,23,True,0.009025742086910208
5664,57,0.006, O ,"(C, 8)",19,42,4,23,True,0.0025979807199085947
5665,59,0.0, O ,"(B, 8)",19,44,4,25,True,0.0
5666,2,0.619, O ,"(C, 4)",3,3,5,0,False,0.20924684875337374
5667,4,2.046, O ,"(F, 2)",4,4,5,0,False,0.4837298990000237
5668,6,2.398, O ,"(C, 2)",5,5,5,0,False,0.5312233745330268
5669,8,3.258, O ,"(F, 4)",5,7,5,2,False,0.6292056571023038
5670,10,6.599, O ,"(A, 1)",5,9,5,4,False,0.8807564445102104
5671,12,7.598, O ,"(E, 6)",7,9,5,2,False,0.9343974407809881
5672,14,15.933, O ,"(C, 1)",8,10,5,2,False,1.2287339083761366
5673,16,13.597, O ,"(H, 4)",10,10,5,0,False,1.1642636080226605
5674,18,9.176, O ,"(F, 6)",10,12,5,2,False,1.0075770983043386
5675,20,33.373, O ,"(F, 3)",10,14,5,4,False,1.5362174380606368
5676,22,47.033, O ,"(F, 1)",12,14,5,2,False,1.6815397122429123
5677,24,29.112, O ,"(E, 1)",14,14,5,0,False,1.4787396017471628
5678,26,23.803, O ,"(F, 5)",16,14,5,-2,False,1.3945042132717256
5679,28,23.353, O ,"(D, 1)",20,12,5,-8,False,1.3865524687618458
5680,30,18.66, O ,"(B, 3)",21,13,5,-8,False,1.2935835134961169
5681,32,14.283, O ,"(H, 3)",26,10,5,-16,False,1.1842086131115026
5682,34,9.704, O ,"(C, 6)",28,10,5,-18,False,1.0295461004237478
5683,36,6.318, O ,"(D, 7)",31,9,5,-22,False,0.8643924051505887
5684,38,15.408, O ,"(B, 6)",32,10,5,-22,False,1.2150556473603098
5685,40,20.381, O ,"(H, 5)",33,11,5,-22,False,1.330028013516616
5686,42,6.417, O ,"(A, 5)",33,13,5,-20,False,0.8702282790117944
5687,44,8.338, O ,"(G, 6)",37,11,5,-26,False,0.970253869594787
5688,46,4.85, O ,"(H, 1)",32,18,5,-14,False,0.7671558660821804
5689,48,1.612, O ,"(A, 2)",27,25,5,-2,False,0.41697317260303635
5690,50,0.811, O ,"(B, 7)",26,28,5,2,False,0.2579184503140584
5691,52,0.552, O ,"(A, 7)",26,30,5,4,False,0.19089171692216964
5692,54,0.09, O ,"(F, 8)",24,34,5,10,False,0.037426497940623665
5693,56,0.013, O ,"(A, 8)",26,34,5,8,False,0.005609445360280386
5694,58,0.002, O ,"(H, 8)",27,35,5,8,False,0.0008677215312269133
5695,60,0.001, O ,"(C, 8)",21,43,5,22,False,0.0004340774793185929
5696,2,0.59, O ,"(E, 6)",3,3,5,0,False,0.20139712432045145
5697,4,1.815, O ,"(C, 4)",3,5,5,2,False,0.44947839918736504
5698,6,4.003, O ,"(B, 5)",4,6,5,2,False,0.6992305028834092
5699,8,8.627, O ,"(D, 2)",5,7,5,2,False,0.9834909718151665
5700,10,13.602, O ,"(E, 2)",6,8,5,2,False,1.164412344104769
5701,12,14.736, O ,"(C, 3)",8,8,5,0,False,1.1968943469112803
5702,14,22.491, O ,"(C, 1)",10,8,5,-2,False,1.3709015048677686
5703,16,19.537, O ,"(B, 4)",12,8,5,-4,False,1.3125370031073034
5704,18,18.699, O ,"(A, 1)",15,7,5,-8,False,1.2944441801968731
5705,20,8.59, O ,"(E, 1)",16,8,5,-8,False,0.9818186071706636
5706,22,5.841, O ,"(A, 3)",20,6,5,-14,False,0.8351195904245496
5707,24,4.697, O ,"(C, 6)",20,8,5,-12,False,0.75564621945668
5708,26,9.018, O ,"(F, 4)",20,10,5,-10,False,1.0007810273534956
5709,28,16.235, O ,"(C, 7)",21,11,5,-10,False,1.2364112877439664
5710,30,19.798, O ,"(D, 6)",22,12,5,-10,False,1.3180215738701861
5711,32,15.009, O ,"(F, 2)",27,9,5,-18,False,1.2043642046210052
5712,34,16.795, O ,"(A, 8)",27,11,5,-16,False,1.2502979923398647
5713,36,14.486, O ,"(B, 8)",30,10,5,-20,False,1.1899392549275125
5714,38,8.296, O ,"(D, 8)",32,10,5,-22,False,0.9682961150462555
5715,40,1.597, O ,"(D, 7)",34,10,5,-24,False,0.4144719496293027
5716,42,2.33, O ,"(F, 8)",34,12,5,-22,False,0.5224442335063199
5717,44,1.312, O ,"(F, 7)",36,12,5,-24,False,0.3639878297484915
5718,46,0.828, O ,"(F, 6)",34,16,5,-18,False,0.2619761913978126
5719,48,1.485, O ,"(G, 7)",37,15,5,-22,False,0.39532639306935097
5720,50,1.053, O ,"(H, 1)",35,19,5,-16,False,0.31238894937059186
5721,52,0.456, O ,"(H, 4)",32,24,5,-8,False,0.16316137497701838
5722,54,0.098, O ,"(A, 6)",20,38,5,18,False,0.04060234011407314
5723,56,0.012, O ,"(H, 3)",18,42,5,24,False,0.005180512503780314
5724,58,0.002, O ,"(G, 4)",17,45,5,28,False,0.0008677215312269133
5725,59,0.001, O ,"(H, 5)",14,49,5,35,False,0.0004340774793185929
5726,60,0.0, O ,"(H, 8)",10,54,5,44,False,0.0
5727,2,0.694, O ,"(D, 3)",3,3,5,0,False,0.2289134059946881
5728,4,1.083, O ,"(F, 3)",4,4,5,0,False,0.3186892699477459
5729,6,4.528, O ,"(C, 4)",5,5,5,0,False,0.7425680343661419
5730,8,18.359, O ,"(C, 2)",7,5,5,-2,False,1.2868829198267875
5731,10,18.877, O ,"(C, 5)",8,6,5,-2,False,1.2983508377191568
5732,12,23.876, O ,"(D, 2)",9,7,5,-2,False,1.3957805481414858
5733,14,27.71, O ,"(A, 5)",10,8,5,-2,False,1.458033192496506
5734,16,17.287, O ,"(D, 1)",12,8,5,-4,False,1.2621424648908777
5735,18,18.336, O ,"(E, 2)",14,8,5,-6,False,1.286366637399594
5736,20,16.869, O ,"(F, 1)",17,7,5,-10,False,1.2521002488327928
5737,22,10.518, O ,"(A, 1)",16,10,5,-6,False,1.0613770741938875
5738,24,6.646, O ,"(B, 2)",17,11,5,-6,False,0.8834342936830093
5739,26,6.233, O ,"(A, 4)",20,10,5,-10,False,0.8593184650971161
5740,28,6.549, O ,"(A, 6)",18,14,5,-4,False,0.8778894253714841
5741,30,4.654, O ,"(G, 3)",19,15,5,-4,False,0.7523558041535008
5742,32,13.185, O ,"(G, 4)",18,18,5,0,False,1.151829340131871
5743,34,4.708, O ,"(G, 1)",24,14,5,-10,False,0.7564839644426093
5744,36,2.551, O ,"(H, 1)",25,15,5,-10,False,0.5503506723016155
5745,38,1.917, O ,"(F, 5)",27,15,5,-12,False,0.46493642912173266
5746,40,3.135, O ,"(G, 6)",28,16,5,-12,False,0.6164755138885655
5747,42,4.123, O ,"(H, 5)",29,17,5,-12,False,0.7095243558763411
5748,44,2.937, O ,"(H, 6)",29,19,5,-10,False,0.5951654147902296
5749,46,2.344, O ,"(A, 8)",26,24,5,-2,False,0.5242662687669788
5750,48,1.043, O ,"(H, 8)",23,29,5,6,False,0.3102683666324476
5751,50,1.074, O ,"(H, 3)",18,36,5,18,False,0.3168087520530221
5752,52,0.312, O ,"(B, 7)",14,42,5,28,False,0.11793383503964149
5753,54,0.144, O ,"(C, 8)",12,46,5,34,False,0.05842602445700536
5754,56,0.031, O ,"(D, 7)",9,51,5,42,False,0.013258665283516512
5755,58,0.002, O ,"(F, 8)",12,50,5,38,False,0.0008677215312269133
5756,60,0.0, O ,"(E, 8)",7,57,5,50,False,0.0
5757,2,0.628, O ,"(D, 3)",3,3,5,0,False,0.21165440055318246
